id,predicted_price
1320069271,319705.16
5490700085,360340.84
263000155,444728.88
3726800201,430828.97
5153200358,290493.78
2725079018,786724.0
7165700200,264281.7
9429000170,620815.56
8718500075,367218.12
1760650950,310482.9
1068000559,1.2099428e+06
4113800500,692266.1
4077800507,558367.7
2725069150,715616.25
4008400035,542608.6
7016310270,438083.3
1432701230,224440.23
3278606050,360839.8
2473350710,379323.94
2185000685,134441.17
7792000025,388398.25
6868200029,476883.38
624069003,737746.06
7431500280,787112.7
3296000040,580919.06
1118001215,1.6670198e+06
6453900040,659226.4
333100209,737762.25
34001765,637813.5
8946700100,389622.16
5561401210,555358.7
6671900095,369427.56
3275850020,743882.7
3876300600,407105.1
1450900020,255008.88
8562780280,319761.84
7663700973,300762.78
2126049032,369106.03
1823059159,193838.84
3438503426,318890.28
9297301495,561755.06
7140700850,381979.4
7942601805,696004.3
2555900030,349676.88
2887970040,283150.3
7419700010,625769.4
2239000011,376866.97
9283800050,345624.75
9407001340,261969.06
217500140,531452.8
7212660520,245155.42
3298201170,314371.47
3057000400,259095.11
6865200444,493719.56
6071600340,507418.12
6821600005,713390.8
1235100371,798984.3
7796450340,366637.6
3603000410,165068.67
9297300255,518274.03
9126100850,518849.16
2770601462,537305.75
2599001500,219173.33
1102000095,774838.7
1853080640,908443.5
9551201585,955690.3
3438500796,376307.78
7518504291,505819.38
9269200340,486444.47
715010130,1.4628042e+06
1982201485,612977.5
9526500080,385627.2
9277200180,495009.03
6669150280,309090.22
8917100153,590056.5
3760500516,1.03777606e+06
2725069050,971353.3
3332000091,332837.66
8562770080,606083.94
8151601190,247356.89
8563040160,588587.94
240000269,575235.75
4307350200,317376.34
1311910300,271370.2
3574900030,535992.5
7853230570,426241.94
320069049,395407.38
9839301060,687606.4
7011201333,618817.0
2781320100,293342.03
3421069120,430701.22
7852030320,457717.62
5316101075,2.3294502e+06
5309100750,537383.2
629000730,740719.75
511700170,303694.3
1562100030,545032.7
2489200230,611207.0
524069116,488738.8
5315100737,951066.94
1868900675,805169.44
1608000120,348896.75
705700240,342621.25
7575600610,260283.64
1778500015,726397.06
5423500240,195344.23
6713700025,341731.38
2734100734,275975.62
301402280,202657.66
2113700205,264797.62
4114601570,3.2685425e+06
3332000615,294666.28
3630050180,332273.12
6852700520,582776.8
6870310010,598949.75
6163900981,298071.5
393000142,393710.34
1771100130,326047.47
1442860160,377623.2
9191200435,550131.06
6788200800,1.0002815e+06
1115300070,678942.5
3176600105,746237.44
2770604665,586494.06
5469500580,391738.8
5680000545,506372.97
3424089119,540891.8
1328300180,320185.4
1773100922,340455.56
4123830480,328264.53
9808610190,959084.06
4250200140,276955.9
4217402115,4.081208e+06
3831250350,371241.12
2397101055,827697.94
6817850110,881643.94
7526800200,610264.6
7853370100,649567.6
2523089025,1.0346503e+06
9476200680,290666.72
5714200140,413895.25
3575304895,536424.1
263000018,388563.5
8080400177,525976.5
6450304130,327166.6
514500090,578743.1
9477000300,422763.6
853600310,1.3592445e+06
1951600240,197795.11
1099900120,292945.62
5323100120,533344.6
1223089016,452013.3
522059172,239677.9
1930300190,724985.25
9542840410,302215.9
8665050530,499103.7
5592900205,365606.88
5450300010,628379.8
2459960030,338197.12
3331500455,543335.1
3432500705,401420.47
3702900165,291718.66
5249803550,560190.75
626049058,460075.2
1788900380,192450.73
8075400360,212511.1
9113200250,794894.6
2738640040,706763.25
7821200307,507046.12
3530440140,244310.53
3582700130,444925.7
9276200569,730629.56
7197800020,607004.25
686200490,531524.25
3501600100,379822.4
6383000690,642947.75
7604400150,402676.56
5249801411,677864.7
2607720420,456821.47
9561100010,382103.66
1796370590,262969.8
4077800593,378512.7
854000165,234594.66
5536100010,727841.5
4188000670,781969.6
31000165,1.2182666e+06
662350050,898793.6
4137000280,260712.67
6169901130,950013.6
1953400510,253221.61
7518506716,925186.75
1552520010,374540.53
7955080270,302033.8
9212900100,544613.94
3438500798,323146.6
7899800890,241285.12
4319200605,488710.38
1329300480,352729.44
8935100100,757047.7
5016001260,486543.75
4337600280,281814.62
1446401220,181960.48
7135521530,693150.7
6888900115,289515.28
2413301070,311781.34
345700040,279968.7
5566100145,464079.1
7634800070,361789.47
9346910500,654264.0
3529300060,307327.8
8128600060,1.0505439e+06
8572900275,195588.06
4139420590,1.3673e+06
9274200322,600601.06
1472700200,546734.5
8820903380,590747.94
8563010130,763649.2
8965450110,845589.9
9274204230,505144.0
8165501700,367924.47
2193340260,535994.56
1860600290,851170.06
1222000055,185640.52
2492200280,401629.16
2488200455,389742.94
809001520,1.0886291e+06
1796361140,240846.48
6398000011,800737.25
6813600365,525994.06
7504100920,813797.06
8835770330,582047.0
524059322,854329.5
4307330280,386580.5
1245002952,1.1291681e+06
2021069059,259405.89
5700000595,644455.44
3629970930,727175.44
3336002215,258988.14
5100401060,629091.5
3278600750,279255.1
1126069045,929398.8
7568700175,319724.34
452001475,484813.3
9283800230,507469.9
1737300130,542824.44
6189600040,484490.25
3679400025,465197.97
1096100010,316737.44
9513900050,239174.42
5452800645,725091.7
273800100,239784.67
7228500037,508530.4
808300090,450117.97
2493200215,542896.44
5035300255,715784.9
3380900160,411116.28
3630000130,421966.03
7300400670,279711.94
6798100070,392202.7
8078400010,551005.8
5566100060,519420.5
2768200212,481049.2
4035900060,567767.9
9460000110,350968.16
7199320190,538636.6
2225039081,480149.03
9512200050,529977.44
2634500085,310983.44
3654800200,283195.7
2724079090,1.2175024e+06
2597520720,770345.7
3034200426,413652.16
984000130,299651.34
7852020670,466372.47
7923500060,672320.75
2310030510,307070.6
2205500540,483731.25
2493200015,406581.7
7853361420,577699.8
5652600605,544001.9
5285200020,306831.44
9406530150,368857.25
5706300020,472675.7
3278602490,380333.5
7197000100,542114.1
4447300008,504075.2
7899800045,243009.47
9250900095,310205.88
9268851740,604658.56
8682261440,495324.94
7284900385,673306.3
8079040300,459019.84
2225300585,382580.22
3223039013,482678.72
2013801350,253379.34
4055701110,925758.7
3578401770,443688.84
4046500720,532215.1
6145601745,360904.16
5207200195,652225.0
1972201856,536492.7
7212680080,236186.27
7277100510,649930.7
522079022,597514.3
5605000440,825441.9
6632300230,345502.5
8815400165,666828.56
6708200320,482142.28
2426059076,591961.06
3260200200,575189.7
2770601741,481583.5
4338800500,242136.4
9201000320,750543.3
7655900038,360262.84
3625059140,586147.94
4222310010,228208.72
2114700115,320556.62
3291800710,325250.88
9406590010,380711.25
3025059124,2.531065e+06
7972601250,393741.12
930000470,852678.8
6690500060,494579.62
16000015,220059.27
5693501102,568140.0
8079040490,483815.66
7225000155,375440.28
8819900170,785976.3
7972601270,304896.03
1224069074,771544.1
5126900321,351106.06
3438501860,344683.34
2822069080,427944.9
1656600310,621783.7
3856900507,1.2357698e+06
1626069139,461357.72
2524049257,1.2676828e+06
3904960150,568414.8
7214820610,446143.44
7977201845,571820.0
2428100080,772352.44
2202500135,405409.28
1523550220,686310.5
2313900610,534680.94
4123840050,370531.25
2125059124,961447.7
1225039067,454771.94
6431500283,450443.47
2473380010,290292.2
5694501195,416639.72
2881700046,351193.8
6837820330,333739.38
2337300370,194749.56
3876540630,224120.47
626059317,345777.72
3374500520,343134.3
7228501903,400619.25
4019300051,501912.72
4232902615,632273.25
3546000090,244037.16
8127700215,783727.06
3438501100,380022.03
1769600066,654033.2
8146100610,600990.1
3052700695,592018.6
7954310210,614705.56
3761700053,2.1441245e+06
1320069179,342150.72
1331900410,782013.6
7303100210,314466.8
2464400285,489155.7
6163901150,340851.25
8955800045,331272.0
2314300200,411424.97
9528104360,411823.8
4177100005,688700.4
8856960260,309771.6
1828001220,600559.9
3066400710,694937.8
624110610,841668.5
4040800260,409987.5
5019500215,496179.75
2481630180,998745.9
7203170190,645769.56
510001280,897367.6
9430110120,750268.5
1565950030,340457.2
9828202255,873305.0
3878900270,457029.78
8091600080,196988.28
1112000035,307567.06
2228900270,285155.62
6648701740,299231.56
1245003740,652532.3
2174503441,572453.5
7708250010,308214.22
6072300110,618504.3
2329800140,253537.67
1494300040,527589.1
3832050130,284029.28
7203100730,913086.94
7199330170,496175.5
7785000220,745962.06
1250201175,400834.03
4054500180,1.0257384e+06
7905200061,435966.9
3751604895,181095.75
5220300140,254186.5
3323059027,324691.16
8651611980,916639.6
8673400190,546301.94
1668500100,793615.3
1023059365,603995.75
3308030060,333118.03
4232400860,884876.0
2144800615,264124.22
1568100920,1.6622064e+06
9406510040,483533.38
2923049421,339499.1
1051000040,1.5170672e+06
2077700042,644745.6
9423800030,264692.56
9818700455,663999.56
7133300675,428597.56
4113800550,681584.25
5553300375,1.7185151e+06
2025701530,280007.12
7942601155,414132.94
7524300020,271358.03
2520069100,305276.9
5412300410,225436.89
7504110760,732162.7
2594200350,444701.72
2722059013,273532.5
8078430480,546641.2
1423069162,474274.6
8856001090,165572.56
7000100631,801899.56
4222200280,230868.84
7971300050,606256.25
2009001600,245771.1
6619910140,671788.1
2877100985,564799.25
1196000007,333490.9
1330850130,729921.94
6664900410,260743.52
1231001110,288810.7
9235900030,289469.72
9407101840,320167.1
9523103001,399955.0
2149800278,376453.5
7234601198,627135.75
9476700035,406814.78
9297301065,630282.94
518500700,777935.1
7843500090,350541.3
6056110780,273872.34
2345700260,367207.28
3509600070,233552.84
1431700280,358817.22
1623049174,294722.5
3024089049,367008.06
7853340450,410332.12
7732410360,776035.25
1446800995,314650.72
2946000285,232464.2
425079100,504732.75
3876313040,424176.66
1762600260,969241.7
1925069121,1.0326177e+06
7443000480,915383.44
7820000015,365068.22
4027701253,496370.47
2826049165,376764.53
5426300060,926528.0
1278000210,157837.39
923000270,350093.62
7657600005,255013.75
3024079057,364697.62
3276180020,307839.1
7304300760,292529.9
3908100020,557094.3
8835400805,688862.0
4051150070,198031.8
3904930530,492298.25
6163900971,371178.47
7942600310,399696.1
4365700330,252801.75
423059207,268155.7
3992700265,342176.84
7177300090,435576.25
2540820010,626804.5
5700002510,914527.44
5201000030,592278.4
7631800015,2.1008472e+06
2922702965,660740.06
1525059198,917096.06
1245003160,722632.75
3810000455,312457.66
7855600080,660102.7
5701500030,1.0303444e+06
7504020400,623345.2
1402600570,300013.06
7575610760,273510.6
8731990370,362854.06
5021900090,893040.06
290000075,471116.75
2841500010,443784.06
3955900830,457591.94
7852110140,543723.9
1311400350,246845.28
7773800015,583871.06
4123400320,493402.78
2725069157,860922.56
666000143,774784.0
5101408678,490425.25
6371000026,383524.2
2024059084,771973.94
7283900036,324459.62
8881900230,771116.0
3959400135,373088.5
7696610270,229062.6
1689400150,788543.25
5103900015,409853.4
1441000350,444597.4
5101408735,316402.62
3126059027,1.9599949e+06
2320069014,451324.12
9541600015,633812.1
8682320420,739175.75
1562200090,623391.0
3395070980,640154.75
7349600230,243885.92
522049122,273057.1
869700060,276254.47
811000055,1.1886719e+06
1221059176,421025.84
1523059103,464875.1
2025760210,683129.75
9218400088,307074.7
8682292020,444934.6
2623089135,448952.3
3758900259,1.3057361e+06
524069049,621032.25
3121500150,854688.9
5581400080,780960.56
8087800020,452971.75
4070700290,812003.1
3296000170,613402.6
9238500040,497082.47
2744600040,359201.38
6813600380,594844.4
6140100150,497270.72
2201500555,453143.72
2600110250,641058.94
4337000275,143488.45
1186000150,624724.7
1972201963,521043.34
1105000745,337374.38
2887700560,659696.75
4039700080,640596.9
522049104,292273.1
4202400078,266792.5
7520000695,182693.05
7714000310,398782.3
4319200060,656423.3
8624700015,595210.4
5104520610,306066.6
2354300845,326467.5
3824100291,466195.47
6151800612,254696.33
5454200080,876305.94
6413600290,334051.44
2131200065,316270.78
1459920010,272581.47
50300090,412646.25
2326300090,604706.44
7714000070,402523.38
3630180500,1.0044848e+06
1727850340,1.00760394e+06
8691430330,957241.9
2310030390,266167.34
5561400610,506798.6
7010701016,502769.3
7883605915,272804.88
1282300995,355305.8
4040700310,473389.34
3353400435,222852.75
2143701015,466852.62
255450020,366421.22
1020069017,359080.8
4038200120,485593.94
9284801100,281124.22
1965200075,637702.2
847100047,515818.4
4038700720,515954.7
6815100085,792504.25
2508000020,294144.06
255520180,621520.5
6822100750,612958.75
869700050,307388.78
1775801405,554674.8
6600400090,212791.36
7202330270,451831.88
1683400165,784571.4
2625069070,1.1935758e+06
7625702440,405858.03
3388000640,235221.27
1899400365,268268.22
6899990200,777987.06
5569700020,864909.7
986000045,275864.84
3293700221,293823.3
3764800250,353770.75
2291400566,355465.78
4219401236,1.6111486e+06
4239400840,158603.31
7211400990,235598.42
7696500280,199814.3
7215721070,499875.84
3204850140,353548.5
4322200220,781050.7
2566300100,1.1540576e+06
1944900090,432556.03
6648500390,290293.0
7385300020,723995.1
1704900135,311332.7
2877100655,733221.3
2726079098,581410.7
7625703800,516817.97
318300040,519580.53
7922800190,545480.94
2023049361,217222.48
8946400210,458314.3
6071600450,530454.75
4343800100,391201.56
1443300140,369568.5
1024039001,790214.5
2767704860,526010.6
7234600851,658746.8
644200065,890320.56
7784400035,721345.2
3826000560,198414.8
9272202260,370599.8
263000253,448050.66
3621059043,589881.0
240000130,463981.3
1352300120,178022.55
7849200861,284838.16
2487700130,558293.7
1796100140,323041.22
7234601221,507649.97
8651710190,456254.6
2916200091,571856.56
1232000915,507196.03
1545801970,271089.78
3211200420,336618.78
7686204675,196082.61
3141600210,175587.45
3959401284,509760.8
2113700825,247151.97
3876000710,402489.2
522069022,491343.28
3214200070,395296.12
1221039156,299464.53
259600790,432052.62
785000040,514679.38
8138870470,496830.8
2596300035,313018.97
540100057,1.5722888e+06
3073500045,500241.16
5363200266,393204.9
8682261650,521557.9
3224510080,832359.5
3211270160,425029.88
9269200520,188382.75
293810190,471217.84
4197400043,323082.8
3026079031,343286.2
5332200405,984077.94
2473411210,308907.22
9268200315,559041.7
8123500050,585842.8
3221069091,486875.66
2485000165,636749.94
4058800215,522869.2
1926059039,822977.7
2533300680,921610.56
3343903640,343197.16
5700003705,1.2767374e+06
2023049372,383257.62
4058800830,576383.44
3333002302,436800.5
2944500340,282879.3
1982200790,585520.5
8929000270,486905.8
8122101440,302076.16
7525530470,769736.2
9332800020,667757.7
3878900525,233563.98
5420300210,245694.45
9232900165,317868.88
6414100026,395439.4
3013300660,815872.6
7954300120,553346.0
1081200360,325050.56
2877102345,485212.03
2202500255,453750.4
7984400050,221789.45
9558020380,439109.34
7812801850,210277.75
8944460020,381549.06
2306400040,571622.06
8649400410,370527.34
7889602020,233989.36
2041000025,489200.94
871001484,590532.2
2767602141,531261.75
3630180470,803597.6
2769602140,466359.12
2473250280,339077.16
5422560660,531851.3
3756600240,395723.88
8651600160,762211.44
7202300540,872712.25
8961950250,444114.3
3303000130,456844.12
798000062,254016.62
1695900150,775020.5
1604730150,503048.44
4136930310,352490.7
8835401250,1.3563375e+06
8665900328,383801.53
9262800255,284659.75
1853080570,815288.5
5556300114,739895.1
9517200290,421073.62
4037200295,461735.8
7417100123,391703.3
2620069077,205565.0
7922720040,656452.75
558100090,528856.06
257000037,243825.92
3319500385,422920.44
9297301520,357614.72
3580900090,362521.66
1321039076,181756.88
7227801581,257068.52
9407001620,306476.7
2130400150,323661.97
2312400200,233925.77
4046700210,390510.5
1193000480,962169.56
1492800296,555013.44
3013300017,458490.03
3630240140,627083.7
1049010390,372054.53
9320900420,148285.48
4315700060,414824.28
2591010290,315373.53
323089085,676991.9
6600400270,212961.28
2919701105,453243.12
7202360670,945401.5
8927600100,797248.1
3211700045,618454.75
4027701326,471324.8
1601600195,278102.47
7853280350,761119.0
3629970130,719579.4
7203120020,778543.75
9542900190,371541.84
8035350120,513899.06
1238501184,888632.5
251200240,479706.44
8945300200,192739.1
2162000160,1.2599065e+06
5466310060,192287.81
1239400064,906906.2
5205000020,344682.03
1720800305,628343.25
7280300375,488563.6
2095800400,456076.22
7852010950,538928.5
1428001160,512027.88
9528104910,707557.06
8644210470,887299.56
7923300310,503510.16
254000100,632541.7
1931300688,539314.6
7007700030,442715.44
422049178,221569.58
422069067,446149.84
2923049393,398417.0
930000305,443381.75
2461900448,493115.38
2610100020,318303.88
2895550050,259270.86
7701700040,300646.9
2460900020,482320.72
9827700105,576905.9
1005000240,277311.12
7200001254,509338.03
866400040,499081.78
305000170,646230.4
2260800110,838639.06
3442000127,688072.1
5253300437,490142.38
7576700150,1.0791339e+06
5469501410,475834.88
5104531120,757329.3
723049434,324496.16
622069006,1.3288598e+06
2517101200,309426.16
8159620160,256733.84
5561300640,448592.38
3317010130,210662.73
4364200250,417711.53
8732300060,682882.25
5603700025,757558.25
3585900190,1.1298964e+06
3996900575,248925.38
8731801260,238853.94
3810000860,361001.25
5700003585,1.9887216e+06
6332000050,475088.53
9286100250,443353.84
9471201110,1.0092389e+06
9290800050,633261.1
7300200400,626488.3
526069024,825645.8
1454600156,1.0127648e+06
3904980360,519283.78
2626119062,286088.84
8651730290,434705.62
7611200195,751005.1
1919800260,620148.06
6632900354,277095.9
3972900195,308797.06
5151600170,279568.75
7016000440,448781.5
871000435,790506.2
9578060540,497324.3
2332700060,782216.5
766000240,274624.53
4363700200,327160.38
7100000250,339097.84
2781250560,214547.05
2781250100,359001.38
5419800220,254339.75
7147600245,256330.9
2926069083,916842.5
6189200125,813964.7
9542830160,288037.78
5152200020,290877.75
9412900045,449274.84
6600410480,184986.78
6979970080,540530.8
5636010280,280767.88
1732801300,863050.06
5561401530,476904.3
9578500510,359356.94
7304300906,313752.7
1223089077,624897.5
721049207,251314.03
8691330310,830505.7
1523069204,445400.34
3188100105,591124.44
6608500290,414403.16
2891400410,344952.0
7663700551,350299.38
5413200140,244957.25
425069139,616349.8
6713700155,358525.12
2767603505,436218.1
7789000080,280121.2
9211500620,226593.5
3750604417,191431.14
7922800320,548294.7
1471620240,358776.84
2222059052,343134.97
9551200270,1.0365406e+06
2767603160,577160.7
9406710060,370312.9
8929000250,359837.75
5538300120,417088.97
2223069120,438133.03
1652500060,1.7876991e+06
8564500240,406356.47
3629700120,593526.3
3943600070,393050.44
4171200025,295359.53
2425049063,4.895381e+06
9828701650,380426.34
3581000340,356065.97
8100900015,348547.22
2125059161,1.280233e+06
304000380,214806.86
8146200070,1.4279702e+06
686530170,564251.2
2917200645,510016.1
9547200530,745309.3
2122059199,390035.2
1150000740,659541.4
5706200060,310733.22
9265410010,219360.27
4083800555,521004.1
6152900332,356747.47
2520900301,224963.97
9828200790,539511.1
1657530180,279446.12
7471900045,284970.75
9828200460,409570.9
1775900140,445997.97
6139800430,440971.78
7214400005,520390.8
5332200026,543320.6
9510970300,796264.9
2540830020,459596.75
3392100140,179492.4
1326069191,355459.0
2125059112,1.01133344e+06
859000022,322551.75
8854100350,657900.5
121059007,225175.39
7977201707,513215.34
3859900060,2.5880522e+06
8815400735,747191.7
705700530,326864.4
6600780130,379254.84
6378500105,401113.16
8143000310,468794.25
2877102330,695572.4
3526039074,591055.06
2115510300,250895.44
3024059014,1.9219165e+06
2141330360,591788.9
546000400,508915.6
2071500011,406755.06
7972000240,225824.2
7016200460,441071.88
6204200180,418447.56
1552100135,1.1346421e+06
88000173,390754.12
2581900235,771021.1
9211500560,229704.2
621069218,447881.06
1321970240,288084.47
798000630,294546.03
421000285,290257.84
2824600180,812658.5
3832051140,324817.22
1237500105,672270.75
8802400906,264479.88
3166900270,386404.3
3682000060,370507.22
5469700020,293892.0
1245001820,668688.75
9547205660,629149.7
7974700122,784591.56
7550801225,527402.5
1099950050,723089.1
1402900460,321081.34
7636800041,1.2786419e+06
2115720270,256174.5
8651441750,203025.0
3904100035,231716.53
8815400020,618641.75
3303860590,439149.12
5427110040,1.1738648e+06
1782000160,332553.7
6204420290,483656.97
3995700245,286103.3
7955040130,454177.28
1442880650,505575.8
8833510230,834879.7
7283900551,435887.9
4396000180,256520.44
7504021310,660573.1
322059264,280669.1
3654800040,295113.44
2767704777,496609.6
3278602190,340591.3
3236500220,501613.16
3410600100,285686.4
629410180,739438.7
3352402250,141594.97
4363700304,348415.94
7237550130,1.3042812e+06
9808590210,1.2792054e+06
8074200175,272683.66
3463400330,437461.25
6306400140,866286.6
8564950250,537753.3
5381000070,219266.14
9826700697,452033.56
8132700190,448695.5
7943000020,168620.5
9547204675,550486.4
4112100101,478250.2
727500030,613116.6
114101426,367478.78
9274202005,685577.9
1193000380,878032.56
3039000020,460787.4
7852170130,689880.4
2624079010,676403.3
4137010540,300074.88
7576200012,885709.3
1138020020,352132.53
3969300030,206042.72
898000200,221266.98
5153100030,305478.12
5104532030,555454.5
4406000050,207069.62
9274203390,602401.1
8682290360,468137.97
6928600330,252740.05
4139680070,854396.3
6844702690,481015.7
2154970020,1.840739e+06
4385701285,1.1371021e+06
2426059071,625172.94
2867300160,447854.16
9512500720,557904.06
1773101020,299960.16
8687800100,300745.28
3627800050,1.5488621e+06
1604600227,287302.25
3300701170,392726.3
9250900111,498311.3
7015200790,599870.7
1311100490,243535.66
2469000010,951074.25
1982201596,534414.3
1862700290,345487.66
2586800270,260637.34
9528102772,480345.5
5490210200,441633.78
6669080020,396444.6
179003055,202245.06
1860600535,874761.25
1592000130,605901.94
3905040170,559764.56
9320500080,256866.1
9276200850,484446.34
224069114,617052.06
2260000340,581038.2
5096300130,397851.66
3432500215,371982.16
2600000050,715230.1
8856003839,222566.86
2492200435,395317.62
7855900110,1.1406396e+06
6806100250,324330.62
2770603523,527477.44
1370800515,1.5949148e+06
2726049150,484409.4
1226059161,601281.94
1068000375,3.0926408e+06
9528104109,456442.6
5126310060,526952.0
1951820070,524533.3
1545805980,338644.75
9464700340,913427.44
4319200675,930766.56
7518500885,534242.6
7852020620,491564.97
869700370,346332.5
8643000190,278370.72
8902000267,582372.94
7972602435,275621.3
2050100210,847306.06
6705120540,485448.56
2767601390,644157.44
4141000490,1.1757346e+06
9345400350,757256.3
3222079162,328542.97
7789000120,292711.03
6646200770,681594.6
6666800180,830318.8
1725800280,457376.4
6117500460,1.2505596e+06
5470100220,230859.38
5457300478,480265.78
7550800195,562212.2
7787050180,564048.9
6204430250,514300.6
7640400250,503550.0
624110920,800640.25
3629920140,393560.94
7173700518,661430.44
3210200395,206157.31
2473480560,385643.75
2623089141,460424.12
1423800080,210916.23
2076400050,305878.7
3832060120,316418.9
7702600930,367909.03
5101404555,378443.38
3723800415,361940.28
3356403400,215380.19
9214400125,514295.7
1797500530,569760.2
9551201660,930383.2
3878900815,365129.84
1760650280,320623.88
5466410030,244984.11
6388930620,609112.2
2331300395,697361.06
9412700160,290867.47
871001611,637697.94
3142600120,579547.9
3995700220,361549.75
2310000280,286936.97
8039900400,404358.25
7504021510,721546.06
1959700445,1.5417338e+06
1556200155,607792.6
3629960590,388514.22
259000240,445487.44
662440020,393494.12
3123049142,551048.4
321100260,807189.1
6840701095,531045.94
3738900165,390910.7
4427100130,416990.3
9238500100,470206.03
6145601810,359210.62
2570300090,375026.97
4017600010,533691.6
1005000220,365033.06
1257202120,479846.9
9527000490,497103.8
8691400080,721448.4
1726069084,417258.84
248000240,207796.62
6113400046,374639.47
2130702350,380336.4
920069052,249668.58
6071300160,555873.2
1623049041,152441.78
9268200285,363933.25
1843100520,376251.06
2887700826,593772.56
9122000385,548633.1
9475700220,372840.94
2804600005,775484.06
2896400300,391471.4
5015000180,699785.4
3630220180,786906.3
8832900780,520719.97
1568100300,437227.7
8718500610,388732.16
4147200140,1.2107358e+06
1973700030,941842.4
8862000075,206563.7
9320990110,304640.84
1151100035,405082.3
2011000010,221035.83
1651500060,928935.4
446000190,687997.3
2344300220,897495.1
523049195,208162.56
9191200015,629700.2
7942601410,753420.5
7137800300,210976.6
7853300280,533964.5
6654700240,320664.56
569000050,583702.4
3584000180,233672.25
2026079055,311678.2
8898700880,292874.66
5075400150,610359.5
8731981360,358561.03
4222500020,235632.14
7996720050,601054.3
4077800094,610509.06
6446200365,617446.44
2824089053,496585.44
1311800220,232954.23
3522049063,621239.0
1721801280,200710.6
6131600240,191234.62
7202310040,654651.6
1123059125,513072.44
646910160,225993.33
5630500005,355579.03
3342100785,289886.88
9547205610,619736.0
1773100123,274717.8
3353400092,299235.56
217500015,379154.3
3649100031,415939.8
7896300150,279719.7
623049185,241994.67
1773100430,337289.12
1781500220,672513.1
3395380200,246726.66
2424059170,2.5562472e+06
4389200765,1.5805076e+06
1543000060,482660.78
6154900005,625919.2
2902200240,476554.7
1442880640,512201.75
8562770490,578612.9
2768300655,603332.0
3432501315,318461.16
5035300570,713375.8
3626039028,503892.53
3876540780,239929.47
327000100,1.00981844e+06
7551300065,489616.78
1312920060,241343.12
2215901230,271062.4
6306800010,413782.38
2767700022,499088.44
5589900610,452069.78
4320200020,699504.5
5249804655,620585.25
9238500480,486254.78
3885806565,1.2310964e+06
7905200205,460076.06
5727500102,358999.3
3585220070,437472.94
2078500210,566177.7
1839920050,417724.28
534000080,317681.6
856000255,567002.8
4141010110,1.5186436e+06
9558040820,573363.2
7768700315,1.01987125e+06
2796100640,295202.12
1922059010,213570.22
3448000542,253994.11
3883100220,271550.62
7237301210,267319.97
3893100456,934006.8
9578501110,352710.28
6145601995,464642.84
4024100120,317402.66
8899000050,346330.53
3396820010,597419.75
6749700117,375103.16
1954400060,516161.88
3303970100,681139.1
2540850070,460861.25
3797000745,498500.5
7883603700,235325.38
